,jump_size,Ratio,clip_change_max,Fitness,Period_performance,Change_performance
330,0.1,0.8,0.5,0.4089977497953525,0.8179950242125376,4.753781674748936e-07
331,0.1,0.8,0.5,0.42016895016903627,0.8403361344537821,1.765884290486075e-06
332,0.1,0.8,0.5,0.4352725386423755,0.8705441139079588,9.633767921494544e-07
333,0.1,0.8,0.5,0.6945871222135281,0.3891742444270562,1.0
334,0.1,0.8,0.5,0.7459081062808228,0.695938790872997,0.7958774216886485
335,0.1,0.8,0.5,0.8417667429800502,0.6835334859601004,1.0
336,0.1,0.8,0.5,0.7664473042601954,0.5328946085203908,1.0
337,0.1,0.8,0.5,0.4896309400470778,0.9792372612475404,2.4618846615245825e-05
338,0.1,0.8,0.5,0.8116301812804959,0.6232603625609918,1.0
339,0.1,0.8,0.5,0.6497914982223776,0.2995829964447553,1.0
340,0.1,0.9,0.5,0.7640950183926373,0.5281900367852745,1.0
341,0.1,0.9,0.5,0.4679217515622108,0.9358381172567386,5.385867682924465e-06
342,0.1,0.9,0.5,0.5067698946648451,0.45462474656126733,0.5589150427684229
343,0.1,0.9,0.5,0.9785327175247205,0.9949348993722897,0.9621305356771512
344,0.1,0.9,0.5,0.9683909716568939,0.9602436615671909,0.976538281746597
345,0.1,0.9,0.5,0.4624079770198303,0.9248159474459167,6.593743905047855e-09
346,0.1,0.9,0.5,0.32234284891316517,0.6446856906534322,7.172898182824146e-09
347,0.1,0.9,0.5,0.42062876401686605,0.841121698623849,0.00013582940988310737
348,0.1,0.9,0.5,0.4883859208897739,0.9767703177549338,1.5240246139377097e-06
349,0.1,0.9,0.5,0.9535547260526438,0.9683085217965429,0.9388009303087448
350,0.1,0.9,0.5,0.4776395991366151,0.9534291059758604,0.0018500922973697857
351,0.1,0.9,0.5,0.931700281465633,0.8948537085829288,0.9685468543483371
352,0.1,0.9,0.5,0.7650289701141167,0.5300579402282335,1.0
353,0.1,0.9,0.5,0.7000129468630203,0.4000258937260405,1.0
354,0.1,0.9,0.5,0.4301570718515025,0.8603140718930188,7.180998623142661e-08
